57
-50
-87
-76
-23
-57
16
64
21
14
50
-47
41
-85
-53
-32
-4
-89
-19
-55
55
83
1
6
-15
-38
146
-17
-53
-25
85
26
30
-24
-30
2
1
-14
-5
40
19
-122
169
40
-154
3
-1
-35
55
7
-15
-19
9
-6
-13
30
11
-4
64
-5
1
-20
