81
5
-284
-160
-31
126
2
70
39
-30
14
-69
97
-107
126
-15
-81
-69
-1
-135
-106
-19
250
-29
84
65
113
-59
-54
118
-46
43
22
-24
-51
-2
170
33
153
51
-23
92
155
-17
-205
57
59
-12
-50
-34
-61
-9
-27
11
-6
-45
102
-7
-77
-10
-9
-56
