59
-120
-126
-42
-39
-58
88
124
6
-97
-38
-72
128
-79
-120
-1
-84
-34
137
-63
-14
-33
158
244
176
-5
51
-23
31
20
46
11
-99
-24
-64
199
116
104
9
1
-19
60
169
-127
-201
66
-68
-57
-47
3
-28
16
-47
43
-81
-43
-17
12
-121
-54
68
-37
