80
-110
-116
-23
-55
-33
117
111
-47
-118
-62
-127
113
-77
-30
67
-92
-6
124
-74
-54
-110
42
210
54
100
208
-23
35
142
193
109
-116
-9
-77
218
95
170
37
4
-28
56
118
-95
-141
48
54
-16
-4
-11
25
14
-50
26
-145
-45
0
16
-57
-45
-31
-92
