40
-4
-93
56
10
20
-3
31
22
-15
41
3
-20
-30
-5
15
1
3
-18
26
89
-34
26
2
-20
-2
-20
-5
98
-22
-18
-2
3
19
3
18
-16
-63
4
-17
111
62
16
48
-45
-4
111
-53
-109
116
94
-25
13
-16
-67
261
26
-12
16
57
19
-99
