61
2
-78
-31
-9
-18
9
57
6
-21
-39
-25
26
-78
-55
-26
-36
0
35
-49
-15
-34
48
51
38
-19
19
-5
13
45
-7
23
-39
6
-63
45
92
70
-1
4
-12
63
64
-131
-159
40
5
-24
12
1
-4
12
-16
13
-21
12
1
-17
-8
-90
20
12
