72
-16
-121
-28
-74
-15
38
-41
-32
-16
-8
197
-14
-100
-102
-30
85
1
25
13
-23
-49
14
126
-16
7
32
61
-35
-137
8
-125
122
402
23
26
-10
-10
3
2
-15
31
50
29
-42
8
1
-41
62
-16
-52
-30
6
-29
-67
16
134
-82
-122
93
44
-27
