84
-75
-49
14
-38
-21
-19
-9
-34
63
-9
-88
47
-49
-39
64
29
-6
-4
-1
12
-40
-21
25
-5
5
-36
8
-20
-27
-19
113
18
-36
-46
39
17
-48
-43
244
39
-20
125
106
-217
32
36
5
-17
-35
-13
-7
-24
39
1
46
16
-50
-37
-3
-11
72
