56
47
-106
-28
-31
4
34
22
-19
11
9
-28
-32
-65
91
-12
-17
-7
-41
-26
1
-45
-21
-1
29
17
27
31
6
-23
-2
3
-34
105
-136
36
143
49
30
25
28
2
55
163
-35
20
-24
12
-21
-25
-43
-13
69
19
14
-18
28
-71
6
-25
-13
52
