104
-20
-37
-58
-77
14
-2
3
3
13
92
19
76
45
0
-1
-36
3
19
54
38
-52
21
28
152
54
81
-8
-13
-36
-21
10
-31
54
-11
-3
-12
-47
-10
38
1
1
-14
178
-6
-29
41
-34
26
7
-24
-31
22
-14
98
-17
6
-58
-38
1
24
-14
