64
-58
-58
-42
-40
-13
3
1
30
51
58
31
-4
-101
-40
-34
10
-32
67
-121
374
-46
-6
-34
18
-5
58
140
-62
6
-71
331
62
1
-19
-9
-1
-21
37
55
-12
73
57
93
-112
19
-42
-40
43
-3
9
-37
44
11
132
97
12
30
-67
-53
129
92
