32
3
-35
-21
-39
-5
-40
-16
8
-26
1
58
-9
-23
-5
-11
24
0
-12
6
8
6
-33
128
48
15
-21
-12
61
-40
20
-37
-12
-4
-6
53
86
14
-17
2
-5
-13
-19
74
-33
-16
-39
93
21
-20
-30
46
-10
-46
14
8
63
15
48
-43
-31
8
