55
93
-45
-8
33
-6
-41
-9
42
-46
-25
280
117
-63
-25
15
27
24
-11
-8
-7
-34
-33
3
13
-37
1
4
-16
-1
-6
-36
158
-39
132
-21
25
-52
182
19
6
28
40
75
-85
-3
124
10
101
-32
-61
-50
-25
78
-238
160
272
135
29
-23
26
15
